Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Windsor at Ortega,"5939 Roosevelt Boulevard, Jacksonville, FL 32205","$3,975",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/the-windsor-at-ortega-32205,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/windsor-of-jacksonville/50726/
Palagio Senior Living,"1525 Kingsley Ave, Orange Park, FL 32073","$4,795",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/palagio-senior-living,Unknown,(800) 558-0653,Not found
Silver Creek,"165 Silver Lane, Saint Augustine, FL 32084","$4,595",Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/silver-creek-32084,8,(800) 558-0653,Not found
Penney Retirement Community,"P.O. Box 555, Penney Farms, FL 32079",Not available,Assisted Living,https://www.caring.com/senior-living/florida/penney-farms/penney-retirement-community-32079,Unknown,(800) 558-0653,Not found
Quality Care of Florida,"1261 Tumbleweed Drive, Orange Park, FL 32065","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/quality-care-of-florida,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/orange-park/quality-care-of-florida/13641/
Starling of San Jose,"9075 San Jose Boulevard, Jacksonville, FL 32257","$4,926",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/starling-of-san-jose,108,(800) 558-0653,Not found
The Addison of  Oakleaf,"417 Oakleaf Plantation Pkwy, Jacksonville, FL 32222","$4,295",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/the-addison-of-oakleaf,96,(800) 558-0653,https://www.seniorcare.com/assisted-living/nc/durham/the-addison-of-durham/47223/
Penney Retirement Community - Penney Farms,"3495 Hoffman St, Penney Farms, FL 32079",Not available,Assisted Living,https://www.caring.com/senior-living/florida/penney-farms/penney-retirement-community-penney-farms,Unknown,(800) 558-0653,Not found
Life Care Center of Orange Park,"2145 Kingsley Ave, Orange Park, FL 32073",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/life-care-center-of-orange-park-32073,180,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/orange-park/life-care-center-of-orange-park/105928/
Anam Parc - CLOSED,"4294 Tanglewilde Dr S, Jacksonville, FL 32257",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/anam-parc-closed,120,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/anam-parc/50080/
Brookdale Orange Park,"1248 Kingsley Ave., Orange Park, FL 32073","$4,390",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/brookdale-orange-park,102,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/orange-park/brookdale-orange-park/12358/
Silver Treasures At Ponte Vedra,"119 Da Vinci Blvd, Nocatee, FL 32081",Not available,Assisted Living,https://www.caring.com/senior-living/florida/nocatee/silver-treasures-at-ponte-vedra-32081,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/silver-treasures-at-mandarin/13150/
Noble Gardens of Jacksonville,"7024 Wiley Road, Jacksonville, FL 32210",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/noble-gardens-of-jacksonville,31,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/noble-gardens-of-jacksonville/50302/
Spring Gardens Of Orange Park Inc,"2550 Sandlewood Cir, Orange Park, FL 32065","$6,000",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/spring-gardens-of-orange-park-inc-32065,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/orange-park/spring-gardens-of-orange-park/50525/
Life Care Center at Wells Crossing,"355 Crossing Blvd, Orange Park, FL 32073",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/life-care-center-at-wells-crossing-32073,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/orange-park/life-care-center-at-wells-crossing/105962/
Pine Crest Manor,"2835 CR 220, Middleburg, FL 32068",Not available,Assisted Living,https://www.caring.com/senior-living/florida/middleburg/pine-crest-manor-32068,25,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/middleburg/pine-crest-manor/13576/
Silver Treasures at Lane,"1769 Lane Ave. South, Jacksonville, FL 32210","$3,100",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/silver-treasures-at-lane,32,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/silver-treasures-at-mandarin/13150/
Westminster St Augustine,"235 Towerview Drive, Saint Augustine, FL 32092","$3,475",Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/westminster-st-augustine,30,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/st-augustine/westminster-st-augustine/106040/
Senior Living at the Greens,"4950 SR 16, Saint Augustine, FL 32092","$4,540",Assisted Living,https://www.caring.com/senior-living/florida/saint-augustine/senior-living-at-the-greens,Unknown,(800) 558-0653,Not found
Bartram Lakes Assisted Living and The Green House Residences,"6209 Brooks Bartram Drive #200, Jacksonville, FL 32258",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/bartram-lakes-assisted-living-and-the-green-house-residences-jacksonville,100,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/bartram-lakes-assisted-living/50123/
Premier Assisted Living,"319 Eldridge Ave., Orange Park, FL 32073","$2,300",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/premier-assisted-living-orange-park,Unknown,(800) 558-0653,Not found
Wyndham Lakes,"10660 Old St. Augustine Road, Jacksonville, FL 32257","$2,550",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/wyndham-lakes-32257-2,288,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/wyndham-lakes/11788/
Peterson's Sheltered Care Center,"1622 Silver St, Jacksonville, FL 32206",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/peterson-s-sheltered-care-center,Unknown,(800) 558-0653,Not found
Home For Me,"7655 Collins Ridge Blvd, Jacksonville, FL 32244","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/home-for-me-32244,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/home-for-me/50367/
Classy Living,"5714 Plum Hollow Drive W, Jacksonville, FL 32222",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/classy-living-jacksonville,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/classy-living/12123/
Bartram Crossing,"6209 Brooks Bartram Drive, Jacksonville, FL 32258",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/bartram-crossing,100,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/jacksonville/bartram-crossing/105645/
Cross Care - Jacksonville,"5888 Blanding Blvd, Jacksonville, FL 32244",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/all-saints-catholic-home,111,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/jacksonville/university-crossing/105820/
Westminster Woods on Julington Creek,"25 State Rd. 13, Jacksonville, FL 32259",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/westminster-woods-on-julington-creek-32259,60,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/jacksonville/westminster-woods-on-julington-creek/105901/
Home Care Assisted Living Llc,"1906 Belhaven Dr, Orange Park, FL 32065",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/home-care-assisted-living-llc,Unknown,(800) 558-0653,Not found
Southlake Nursing & Rehab Center,"10680 Old Saint Augustine Rd, Jacksonville, FL 32257",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/southlake-nursing-rehab-center,Unknown,(800) 558-0653,Not found
All Saints Catholic Home,"5888 Blanding Blvd, Jacksonville, FL 32244",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/all-saints-catholic-home-jacksonville,120,(800) 558-0653,Not found
"Better Days Senior Living - Orange Park, FL","2771 Secret Harbor, Orange Park, FL 32065",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/better-days-senior-living-orange-park-fl,Unknown,(800) 558-0653,Not found
Hamptons Luxury Villas Inc,"10695 Hampton Road, Jacksonville, FL 32257",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/hamptons-luxury-villas-inc,102,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/hamptons-luxury-villas/50030/
Vicar's Landing,"1000 Vicar's Landing Way, Ponte Vedra, FL 32082",Not available,Assisted Living,https://www.caring.com/senior-living/florida/ponte-vedra/vicars-landing-32082,30,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/ponte-vedra-beach/vicar-s-landing-nursing-home/105630/
Silver Treasures Assisted Living At Orange Park - Boutique Style Assisted Living,"2067 Professional Center Dr, Orange Park, FL 32073",Not available,Assisted Living,https://www.caring.com/senior-living/florida/orange-park/silver-treasures-assisted-living-at-orange-park-boutique-style-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/silver-treasures-at-mandarin/13150/
Navarre Gardens,"2640 HWY 87 South, Navarre, FL 32566","$2,950",Assisted Living,https://www.caring.com/senior-living/florida/navarre/navarre-gardens-navarre,Unknown,(800) 558-0653,Not found
Almost Home Assisted Living,"9664 HOOD ROAD, Jacksonville, FL 32257",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/almost-home-32257,14,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jacksonville/almost-home/11665/
Noble House Retirement,"6561 San Juan Ave., Jacksonville, FL 32210","$2,800",Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/noble-house-retirement,32,(800) 558-0653,Not found
Oak Hammock at the University of Florida,"5100 S.W. 25th Blvd., Gainesville, FL 32608",Not available,Assisted Living,https://www.caring.com/senior-living/florida/gainesville/oak-hammock-at-the-university-of-florida-32608-2,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/gainesville/oak-hammock-at-the-university-of-florida-inc/106066/
Katie Manor,"639 Brookmeade Dr, Crestview, FL 32539",Not available,Assisted Living,https://www.caring.com/senior-living/florida/crestview/katie-manor,Unknown,(800) 558-0653,Not found
Consulate Health Care of Jacksonville,"4101 Southpoint Dr E, Jacksonville, FL 32216",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/consulate-health-care-of-jacksonville-jacksonville,116,(800) 558-0653,Not found
The Gables of Gainesville,"1415 Fort Clarke Blvd., Gainesville, FL 32606","$4,195",Assisted Living,https://www.caring.com/senior-living/florida/gainesville/the-gables-of-gainesville,79,(800) 558-0653,Not found
Charter Senior Living of Gainesville,"1001 SW 62nd Blvd., Gainesville, FL 32607","$3,895",Assisted Living,https://www.caring.com/senior-living/florida/gainesville/charter-senior-living-of-gainesville,110,(800) 558-0653,Not found
Golden House Senior Living #1,"3991 County Rd 210 West, Saint Johns, FL 32259",Not available,Assisted Living,https://www.caring.com/senior-living/florida/saint-johns/golden-house-senior-living-1-saint-johns,170,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/st-johns/golden-house-senior-living-1/49999/
Watercrest Santa Rosa Beach,"205 W Hewett Road, Santa Rosa Beach, FL 32459",Not available,Assisted Living,https://www.caring.com/senior-living/florida/santa-rosa-beach/watercrest-santa-rosa-beach-32459,Unknown,(800) 558-0653,Not found
Riverwood Lodge ALF,"6873 SW US Hwy 27, Fort White, FL 32038","$2,800",Assisted Living,https://www.caring.com/senior-living/florida/fort-white/riverwood-lodge-alf,36,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tampa/riverwood-alf/50610/
PSI Mandarin Center,"3933 Pritmore Rd, Jacksonville, FL 32257",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jacksonville/psi-mandarin-center,Unknown,(800) 558-0653,Not found
Somerby of Santa Rosa Beach,"164 West Hewett Road, Santa Rosa Beach, FL 32459",Not available,Assisted Living,https://www.caring.com/senior-living/florida/santa-rosa-beach/somerby-of-santa-rosa-beach-32459,96,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/santa-rosa-beach/somerby-of-santa-rosa-beach/50518/
Trustwell Living at Hunters Crossing Place,"4601 NW 53rd Ave, Gainesville, FL 32653","$4,773",Assisted Living,https://www.caring.com/senior-living/florida/gainesville/trustwell-living-at-hunters-crossing-place,60,(800) 558-0653,Not found
Grand Boulevard Health and Rehabilitation Center,"138 Sandestin Lane , Miramar Beach, FL 32550",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miramar-beach/grand-boulevard-health-and-rehabilitation-center,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miramar-beach/grand-boulevard-health-and-rehabilitation-center/12245/
The Windsor of Gainesville,"3605 NW 83rd St., Gainesville, FL 32606","$6,150",Assisted Living,https://www.caring.com/senior-living/florida/gainesville/the-windsor-of-gainesville,115,(800) 558-0653,Not found
Tacachale,"1621 Northeast Waldo Road, Gainesville, FL 32641",Not available,Assisted Living,https://www.caring.com/senior-living/florida/gainesville/tacachale-32641,104,(800) 558-0653,Not found
Lake Forest Park,"2909 South 25th Street, Fort Pierce, FL 34981","$3,150",Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/lake-forest-park,79,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/lake-forest-park-retirement-community/12984/
Southwest Retirement Home,"3207 SW 42nd Place,, Gainesville, FL 32608",Not available,Assisted Living,https://www.caring.com/senior-living/florida/gainesville/southwest-retirement-home,12,(800) 558-0653,Not found
The Village at Gainesville,"8000 NW 27TH BOULEVARD, Gainesville, FL 32606",Not available,Assisted Living,https://www.caring.com/senior-living/florida/gainesville/the-village-at-gainesville,140,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/gainesville/the-village/13375/
Brookdale Destin,"2400 Crystal Cove Lane, Destin, FL 32550","$3,395",Assisted Living,https://www.caring.com/senior-living/florida/destin/brookdale-destin,130,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miramar-beach/brookdale-destin/12203/
Plantation Oaks Assisted Living and Memory Care,"23301 NW 186th Ave, High Springs, FL 32643","$2,750",Assisted Living,https://www.caring.com/senior-living/florida/high-springs/plantation-oaks-assisted-living-and-memory-care,69,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/high-springs/plantation-oaks-senior-living-residence/50581/
Mayflower Assisted Living,"19980 NW US Hwy 441, High Springs, FL 32643",Not available,Assisted Living,https://www.caring.com/senior-living/florida/high-springs/mayflower-assisted-living,15,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/high-springs/mayflower-assisted-living-the/13205/
"Park of the Palms, Inc","677 Hebron Avenue, Keystone Heights, FL 32656",Not available,Assisted Living,https://www.caring.com/senior-living/florida/keystone-heights/park-of-palms-32656,40,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/keystone-heights/park-of-the-palms/13522/
Acacia Grove Assisted Living Facility,"2485 Ridgecrest Ave, Orange Park, FL 32065","$3,500",Assisted Living,https://www.caring.com/senior-living/florida/orange-park/acacia-grove-assisted-living-facility,Unknown,(800) 558-0653,Not found
The Manor of Fort Pierce,"4201 S. 25th Street, Fort Pierce, FL 34981","$3,950",Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/the-manor-of-fort-pierce,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/divine-senior-care/12259/
Kim's Personal Care,"8105 Amalfi Cir, Fort Pierce, FL 34951","$3,500",Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/kim-s-personal-care,Unknown,(800) 558-0653,Not found
"Coastal Quality Assisted Living, LLC","804 Anita St, Fort Pierce, FL 34982","$3,300",Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/coastal-quality-assisted-living-llc,Unknown,(800) 558-0653,Not found
Academy Assisted Living,"1225 Soltman Avenue, Fort Pierce, FL 34950",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/academy-assisted-living-facility-inc-34950,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/academy-assisted-living-facility/11597/
Sharing Facility,"2897 Harson Way, Fort Pierce, FL 34946",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/sharing-facility-34946,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/sharing-facility/13874/
Bowe'S Retirement Homes Inc,"2739 Cherokee Ave, Fort Pierce, FL 34946",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/bowe-s-retirement-homes-inc,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/bowe-s-retirement-homes/50142/
Amazing Grace,"7008 Deland Avenue, Fort Pierce, FL 34951",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/amazing-grace-cdddc32c-6dd4-4445-bb2d-f78ece29cd9c,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/amazing-grace/50065/
"Royal Care A.C.L.F., Inc","5081 DUNN ROAD, Fort Pierce, FL 34981",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/royal-care-a-c-l-f-inc-34981,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/royal-care-a-c-l-f-/13746/
Beachland Retirement Home Inc.,"462 Hernando Street, Fort Pierce, FL 34949",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/beachland-retirement-home-inc-fort-pierce,8,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/beachland-retirement-home/11870/
Castlewood Assisted Living,"1914 21st Street, Vero Beach, FL 32960","$5,900",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/castlewood-assisted-living-vero-beach,Unknown,(800) 558-0653,Not found
Baxter's Adult Living Facility,"1092 SW Majorca Ave, Port Saint Lucie, FL 34953","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/baxter-s-adult-living-facility,126,(772) 210-3626,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/baxter-s-adult-living-facility/11852/
Senior Paradise ALF,"3650 SW Viceroy St, Port St Lucie, FL 34953","$3,900",Assisted Living,https://www.caring.com/senior-living/florida/port-st-lucie/senior-paradise-alf,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/senior-paradise-alf/50493/
The Lynmoore at Lawnwood,"1550 North Lawnwood Circle, Fort Pierce, FL 34950","$3,355",Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/the-lynmoore-at-lawnwood,140,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/lynmoore-st-lucie-lawnwood-the-/13114/
Sodalis Stuart,"860 SE Central Pkwy, Stuart, FL 34994","$2,850",Assisted Living,https://www.caring.com/senior-living/florida/stuart/sodalis-stuart,100,(800) 558-0653,Not found
Sodalis Vero Beach,"3855 Indian River Blvd, Vero Beach, FL 32960","$2,750",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/sodalis-vero-beach,Unknown,(800) 558-0653,Not found
Seminole Acres Kanlake Ii Inc,"3562 Seminole Rd, Fort Pierce, FL 34951",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/seminole-acres-kanlake-ii-inc,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/seminole-acres-kanlake-ii/13840/
Nature's Edge Assisted Living,"699 NW Airoso Blvd, Fort Pierce, FL 34983",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/nature-s-edge-assisted-living,Unknown,(800) 558-0653,Not found
Brookdale Stuart,"3401 South East Aster Lane, Stuart, FL 34994","$4,720",Assisted Living,https://www.caring.com/senior-living/florida/stuart/brookdale-stuart,55,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/stuart/brookdale-stuart/13982/
Brookdale Vero Beach South,"410 4th Court, Vero Beach, FL 32962","$4,950",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/brookdale-vero-beach-south,40,(800) 558-0653,Not found
Fabulous Resort Assisted Living,"1762 SE Carvalho Street, Port St Lucie, FL 34952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-st-lucie/fabulous-resort-assisted-living-34952,Unknown,(800) 558-0653,Not found
Addington Place of Stuart,"3400 SE Aster Ln, Stuart, FL 34994","$4,770",Assisted Living,https://www.caring.com/senior-living/florida/stuart/addington-place-of-stuart,135,(800) 558-0653,Not found
Brookdale Jensen Beach,"1700 NE Indian River Drive, Jensen Beach, FL 34957","$2,595",Assisted Living,https://www.caring.com/senior-living/florida/jensen-beach/brookdale-jensen-beach,165,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jensen-beach/brookdale-jensen-beach/12350/
Hidden Lakes Senior Living Community,"1006 33rd St, Vero Beach, FL 32960","$1,650",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/hidden-lakes-senior-living-community,24,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/vero-beach/hidden-lakes-senior-living-community/106097/
Discovery Village Vero Beach,"1700 Waterford Dr., Vero Beach, FL 32966","$2,510",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/discovery-village-vero-beach,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/vero-beach/discovery-village-vero-beach/53377/
Brookdale Jensen Beach - Dark Prod Test Copy,"1700 NE Indian River Drive, Jensen Beach, FL 34957",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jensen-beach/brookdale-jensen-beach-test,165,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/jensen-beach/brookdale-jensen-beach/12350/
Residence Of Stuart Inc. (The),"1048 Nw Fork Rd, Stuart, FL 34994",Not available,Assisted Living,https://www.caring.com/senior-living/florida/stuart/residence-of-stuart-inc-the-stuart,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/stuart/residence-of-stuart-the-/13686/
Symphony at Stuart,"4900 SE Willoughby Blvd, Stuart, FL 34997","$4,150",Assisted Living,https://www.caring.com/senior-living/florida/stuart/symphony-at-stuart,112,(800) 558-0653,Not found
Heron Cove Assisted Living & Memory Care of Vero Beach,"4150 Indian River Blvd, Vero Beach, FL 32967","$3,200",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/heron-cove-assisted-living-memory-care-of-vero-beach,Unknown,(800) 558-0653,Not found
New Life Assisted Liv Inc,"1301 Wyoming Avenue, Fort Pierce, FL 34982",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-pierce/new-life-assisted-liv-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/fort-pierce/new-life-assisted-liv/50298/
The Promenade,"10730 US Hwy. 1, Sebastian, FL 32958","$3,995",Assisted Living,https://www.caring.com/senior-living/florida/sebastian/the-promenade,125,(800) 558-0653,Not found
The Brennity at Vero Beach,"7955 16th Manor, Vero Beach, FL 32966","$4,345",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/the-brennity-at-vero-beach-32966,113,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/vero-beach/brennity-at-vero-beach-the-/11760/
Somerset House at Oak Harbor,"1540 Oak Harbor Blvd, Vero Beach, FL 32967","$10,200",Assisted Living,https://www.caring.com/senior-living/florida/vero-beach/somerset-house-at-oak-harbor,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/vero-beach/somerset-house/13905/
The Harrison of Stuart,"650 NW Fork Rd, Stuart, FL 34994","$2,995",Assisted Living,https://www.caring.com/senior-living/florida/stuart/the-harrison-of-stuart,Unknown,(800) 558-0653,Not found
Heavenly Adult Care,"3934 Sw Kakopo St Port, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/heavenly-adult-care-34953,6,(800) 558-0653,Not found
The Sheridan at Hobe Sound,"5785 SE Pinehurst Trail, Hobe Sound, FL 33455","$4,995",Assisted Living,https://www.caring.com/senior-living/florida/hobe-sound/the-sheridan-at-hobe-sound,Unknown,(800) 558-0653,Not found
Grandparents House ALF Inc,"3890 SW Chaffin Street, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/grandparents-house-alf-inc,5,(800) 558-0653,Not found
The Brennity at Tradition,"10685 SW Stony Creek Way, Port Saint Lucie, FL 34987","$3,999",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/the-brennity-at-tradition,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/brennity-at-tradition-the/50145/
Sandhill Cove Retirement Living,"1500 S.W. Capri, Palm City, FL 34990",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-city/sandhill-cove-retirement-living,36,(800) 558-0653,Not found
Avalon Family Resort,"160 Southwest Saratoga Avenue, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/avalon-family-resort-34953,6,(800) 558-0653,Not found
Serenity Garden Assisted Living,"579 SW Aster Rd, , Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/serenity-garden-assisted-living,5,(800) 558-0653,Not found
Royalty First LLC,"1733 South East Marianna Road, Port Saint Lucie, FL 34952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/royalty-first-llc,Unknown,(800) 558-0653,Not found
Pelican Garden Assisted Living,"177 Empress Ave, Sebastian, FL 32958",Not available,Assisted Living,https://www.caring.com/senior-living/florida/sebastian/pelican-garden-llc-32958,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/sebastian/pelican-garden/13558/
Treasure Coast Alf Inc,"642 Sw Jacoby Ave, Port Saint Lucie, FL 34953","$1,800",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/treasure-coast-alf-inc-34953,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/treasure-coast-alf/50669/
Doricare LLC,"2551 SW Choctaw St, Port Saint Lucie, FL 34953","$3,200",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/doricare-llc,Unknown,(800) 558-0653,Not found
Pine Grove Manor Assisted Living,"9555 S.E. Federal Highway, Hobe Sound, FL 33455",Not available,Assisted Living,https://www.caring.com/senior-living/florida/hobe-sound/pine-grove-manor-33455,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hobe-sound/pine-grove-manor/13577/
The Cabana at Jensen Dunes,"1537 N.E. Cedar Street, Jensen Beach, FL 34957",Not available,Assisted Living,https://www.caring.com/senior-living/florida/jensen-beach/the-cabana-at-jensen-dunes,Unknown,(800) 558-0653,Not found
Nate's Health Services Inc,"742 SW Saragossa Avenue, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/nate-s-health-services-inc,Unknown,(800) 558-0653,Not found
"Rosewell Home & Residential Care, Llc","3366 SW Vendome St, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/rosewell-home-residential-care-llc-34953,5,(800) 558-0653,Not found
Vitality Resort ALF,"1258 Sw Ermine Ave, Port Saint Lucie, FL 34953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/vitality-resort-alf-llc-34953,6,(800) 558-0653,Not found
The Gardens of Port St. Lucie,"1699 SE Lyngate Drive, Port Saint Lucie, FL 34952","$2,220",Assisted Living,https://www.caring.com/senior-living/florida/port-saint-lucie/the-gardens-of-port-st-lucie-34952,110,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-st-lucie/the-gardens-of-port-st-lucie/11969/
