Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Chez Vous Home Care,"7620 Nicollet Ave, Richfield, MN 55423",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/richfield/chez-vous-home-care,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/richfield/chez-vous-home-care/49040/
Wilder Residence West,"514 Humboldt Ave, South Saint Paul, MN 55107",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/w-saint-paul/wilder-residence-west,Unknown,(800) 558-0653,Not found
Yorktown Continental,"7151 York Ave S, Edina, MN 55435",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/edina/yorktown-continental,Unknown,(800) 558-0653,Not found
PESCH PLACE,"2000 Mary Hills Dr, Golden Valley, MN 55422",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/golden-valley/pesch-place,Unknown,(800) 558-0653,Not found
Suite Living of Vadnais Heights,"580 Liberty Way, Vadnais Heights, MN 55127","$8,200",Assisted Living,https://www.caring.com/senior-living/minnesota/vadnais-heights/suite-living-of-vadnais-heights,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/vadnais-heights/summit-recovery-suites/49119/
"Windy Acres Long Term Care, Inc.","7040 Lake Blvd, Forest Lake, MN 55025",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/forest-lake/windy-acres-long-term-care-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/forest-lake/windy-acres-long-term-care/49670/
Millennium Home Senior Care,"1830 Summer Ave, Maplewood, MN 55109","$5,500",Assisted Living,https://www.caring.com/senior-living/minnesota/maplewood/millennium-home-senior-care,5,(800) 558-0653,Not found
H & H Group Home LLC,"3541 Aquila Ave S, Minneapolis, MN 55426","$6,000",Assisted Living,https://www.caring.com/senior-living/minnesota/minneapolis/h-h-group-home-llc,Unknown,(800) 558-0653,Not found
Scenic Hills Alternative Care,"1747 Gervais Ave, Maplewood, MN 55109",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/maplewood/scenic-hills-alternative-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/st-paul/scenic-hills-alternative-care/28731/
Ravoux Hi Rise,"280 Ravoux Street, Saint Paul, MN 55103",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/saint-paul/ravoux-hi-rise,4,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/st-paul/ravoux-hi-rise/28012/
Hills Crossing Senior Living,"5307 Hills Crossing, Nisswa, MN 56468",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/nisswa/hills-crossing-senior-living,Unknown,(800) 558-0653,Not found
Metro Nursing Services,"1312 Burke Cir E, Maplewood, MN 55109",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/maplewood/metro-nursing-services,64,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/maplewood/metro-nursing-services/49528/
Good Samaritan Society - Woodland,"100 Buffalo Hills Ln E, Brainerd, MN 56401",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/good-samaritan-society-woodland-brainerd-56401,40,(800) 558-0653,Not found
Rivervillage East,"2919 Randolph Street NE, Minneapolis, MN 55418",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/minneapolis/rivervillage-east,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/minneapolis/rivervillage-east/28723/
Cutter's Grove,"2901 Cutters Grove Ave, Anoka, MN 55303",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/anoka/cutter-s-grove,Unknown,(800) 558-0653,Not found
Almond House,"802 28TH STREET SE, Brainerd, MN 56401",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/almond-house-56401,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/brainerd/almond-house/49700/
Ramsey County – Ruth House,"246 RUTH STREET, Saint Paul, MN 55119",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/saint-paul/ramsey-county-ruth-house,Unknown,(800) 558-0653,Not found
Oak Ridge,"9804 Oak Ridge Trl, Minnetonka, MN 55305",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/minnetonka/oak-ridge-55305,Unknown,(800) 558-0653,Not found
AMA Group Home,"2607 Longfellow Ave S, Minneapolis, MN 55407","$13,000",Assisted Living,https://www.caring.com/senior-living/minnesota/minneapolis/ama-group-home,5,(800) 558-0653,Not found
Edgewood - Brainerd,"14890 BEAVER DAM ROAD, Brainerd, MN 56401",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/edgewood-brainerd,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/brainerd/edgewood-vista-brainerd/49486/
Good Samaritan Society - Bethany,"804 WRIGHT STREET, Brainerd, MN 56401",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/good-samaritan-society-bethany-56401,79,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/brainerd/good-samaritan-society-bethany/245500/
Northern Lakes,"8186 Excelsior Road, Baxter, MN 56425",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/baxter/northern-lakes,Unknown,(800) 558-0653,Not found
Mount Carmel Manor,"1560 BELLOWS STREET, West St Paul, MN 55118",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/west-st-paul/mount-carmel-manor-west-st-paul,Unknown,(800) 558-0653,Not found
Excelsior Court Apartments,"7276 Excelsior Road North, Baxter, MN 56425",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/baxter/excelsior-court-apartments,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/baxter/excelsior-place/49102/
Suite Living of Eden Prairie,"9360 Hennepin Town Rd, Eden Prairie, MN 55347","$8,400",Assisted Living,https://www.caring.com/senior-living/minnesota/eden-prairie/suite-living-of-eden-prairie,Unknown,(800) 558-0653,Not found
Stevens Residence,"3704 CARDINAL ROAD, Minnetonka, MN 55345",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/minnetonka/stevens-residence,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/minnetonka/stevens-residence/27996/
Goodwill Foundation,"6257 Rhode Island Ave N, Brooklyn Park, MN 55428","$7,250",Assisted Living,https://www.caring.com/senior-living/minnesota/brooklyn-park/goodwill-foundation,Unknown,(833) 596-3508,Not found
PARKVIEW I & II,"31215 N Heath St, Pequot Lakes, MN 56472",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pequot-lakes/parkview-i-ii,Unknown,(800) 558-0653,Not found
Edgewood Baxter,"14211 Firewood Drive, Baxter, MN 56425",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/baxter/edgewood-baxter-56425,Unknown,(800) 558-0653,Not found
Prosper Home Health & Transportation Services,"10025 Colfax Ave South, Bloomington, MN 55431","$10,000",Assisted Living,https://www.caring.com/senior-living/minnesota/bloomington/prosper-home-health-transportation-services,5,(800) 558-0653,Not found
Carefree Living Brainerd,"2723 East Oak Street, Brainerd, MN 56401","$2,311",Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/carefree-living-brainerd-brainerd,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/brainerd/brainerd-carefree-living/27818/
Riverside Assisted Living,"2175 White Pine Point Rd. S.W., Pine River, MN 56474",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pine-river/riverside-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/pine-river/riverside-assisted-living/29452/
Golden Valley,"1940 Major Drive, Golden Valley, MN 55422",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/golden-valley/golden-valley,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/golden-valley/golden-valley-residence/29070/
Pierz Meadow Ponds,"305 RONALD AVENUE, Pierz, MN 56364",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pierz/pierz-meadow-ponds,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/pierz/pierz-meadow-ponds/48970/
Touch of Home,"711 17Th St. Nw, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/touch-of-home,Unknown,(800) 558-0653,Not found
Carondelet Village,"525 Fairview Avenue South, Saint Paul, MN 55116",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/saint-paul/carondelet-village-saint-paul,45,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/st-paul/carondelet-village-care-center/245617/
Harmony House,"218 9th Street, SW, Brainerd, MN 56401",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/harmony-house-brainerd,22,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/brainerd/harmony-house-of-brainerd-no-/27950/
Horizon Health Inc,"26814 143rd Street, Pierz, MN 56364",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pierz/horizon-health-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/mn/pierz/horizon-health-homecare/5119/
Good Sam Society Pine River,"518 Jefferson Ave, Pine River, MN 56474",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pine-river/good-sam-society-pine-river-56474,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/pine-river/good-samaritan-society-pine-river/245476/
Brookside,"2729 State 371 SW, Pine River, MN 56474",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pine-river/brookside,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/pine-river/brookside-comfort-care/49556/
Heritage House of Pequot Lakes,"5384 COUNTRY CARE LANE, Pequot Lakes, MN 56472",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/pequot-lakes/heritage-house-of-pequot-lakes,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/pequot-lakes/heritage-house-of-pequot-lakes/28042/
Circle Pines,"603 Circle Pines Dr, Brainerd, MN 56401",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/brainerd/circle-pines,Unknown,(800) 558-0653,Not found
Goldpine Home,"1700 30TH STREET NORTHWEST, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/goldpine-home,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/bemidji/goldpine-home/49349/
Tamarack Court,"1511 Delton Avenue, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/tamarack-court,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/bemidji/tamarack-court/49015/
Sanford Health WindSong,"1010 Anne Street NW, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/sanford-health-windsong-56601,Unknown,(800) 558-0653,Not found
Home Front,"705 18th St. NW, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/home-front,Unknown,(800) 558-0653,Not found
Cedar Cottage,"1711 DELTON AVENUE NORTHWEST, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/cedar-cottage,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/bemidji/cedar-cottage/48866/
D and D Caring Hearts,"1426 Pamela Ct NW, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/d-and-d-caring-hearts,Unknown,(800) 558-0653,Not found
Haralson Apartments,"15420 Founders Lane, Apple Valley, MN 55124",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/haralson-apartments,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/apple-valley/haralson-apartments/29099/
Joshua Manor,"4939 140th Street West, Apple Valley, MN 55124","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/joshua-manor-,Unknown,(800) 558-0653,Not found
Long Lake Loon Lodge,"7747 LOON LODGE LANE NE, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/long-lake-loon-lodge,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/bemidji/long-lake-loon-lodge/27882/
Prairie Park Place,"1100 WARRINGS AVENUE, Clara City, MN 56222",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/clara-city/prairie-park-place,Unknown,(800) 558-0653,Not found
Serenity Living Solutions of Blackduck,"441 4th St NE, Blackduck, MN 56630","$2,460",Assisted Living,https://www.caring.com/senior-living/minnesota/blackduck/serenity-living-solutions-of-blackduck,Unknown,(800) 558-0653,Not found
D & D's Caring Hearts,"1426 Pamela Ct NW, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/d-d-s-caring-hearts,Unknown,(800) 558-0653,Not found
Garden Lane Assisted Living,"10240 NORTH GARDEN LANE NE, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/garden-lane-assisted-living,Unknown,(800) 558-0653,Not found
Ecumen Seasons at Apple Valley,"15359 Founders Lane, Apple Valley, MN 55124","$2,570",Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/ecumen-seasons-at-apple-valley,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/apple-valley/ecumen-seasons-at-apple-valley/49252/
Autumn Hills Assisted Living,"2528 PARK AVENUE NORTHWEST, Bemidji, MN 56601",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bemidji/autumn-hills-assisted-living-bemidji,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/bemidji/autumn-hills-of-bemidji/49716/
Spy Glass Manor,"7166 205th St W, Lakeville, MN 55044","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/spy-glass-manor-lakeville,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/lakeville/spyglass-manor/49181/
Suite Living of Rosemount,"14871 Business Pkwy, Rosemount, MN 55068","$7,900",Assisted Living,https://www.caring.com/senior-living/minnesota/rosemount/suite-living-of-rosemount,Unknown,(800) 558-0653,Not found
Apple Valley Village,"14650 Garret Avenue, Apple Valley, MN 55124",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/apple-valley-village,162,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/apple-valley/apple-valley-village-health-care-center/245264/
Orchard Path,"5400 157th Street West, Apple Valley, MN 55124",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/orchard-path-55124,Unknown,(800) 558-0653,Not found
The Lodge on Summit Oaks,"1412 Summit Oaks Drive, Burnsville, MN 55337","$11,000",Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/the-lodge-on-summit-oaks-55337,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/the-lodge-on-summit-oaks/49703/
"Community Assisted Living, Inc","13628 Pilot Knob Rd, Apple Valley, MN 55124",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/community-assisted-living-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/apple-valley/community-assisted-living/30119/
Roy Manor,"9220 207th St W, Lakeville, MN 55044","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/roy-manor,Unknown,(800) 558-0653,Not found
Benedictine Living Community - Northfield,"2030 North Avenue, Northfield, MN 55057","$2,295",Assisted Living,https://www.caring.com/senior-living/minnesota/northfield/benedictine-living-community-northfield-northfield,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/new-london/benedictine-living-community-o/27892/
Rivers of Life - Savage,"6700 Egan Dr, Savage, MN 55378","$6,000",Assisted Living,https://www.caring.com/senior-living/minnesota/savage/rivers-of-life-savage,Unknown,(800) 558-0653,Not found
Suite Living of Shakopee,"1645 Windermere Way, Shakopee, MN 55379","$8,400",Assisted Living,https://www.caring.com/senior-living/minnesota/shakopee/suite-living-of-shakopee,Unknown,(800) 558-0653,Not found
Humboldt Manor,"13220 Humboldt Ave S, Burnsville, MN 55337","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/humboldt-manor,Unknown,(800) 558-0653,Not found
Hilltop Manor,"595 Highway 110, Mendota Heights, MN 55118",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/mendota-heights/hilltop-manor-mendota-heights,Unknown,(800) 558-0653,Not found
Praha Village,"1100 1st Street SE, New Prague, MN 56071",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/new-prague/praha-village-56071,Unknown,(800) 558-0653,Not found
Euclid Manor,"18712 Euclid Path, Farmington, MN 55024","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/farmington/euclid-manor,Unknown,(800) 558-0653,Not found
Suite Living of Prior Lake,"5600 Credit River Rd SE, Prior Lake, MN 55372","$8,400",Assisted Living,https://www.caring.com/senior-living/minnesota/prior-lake/suite-living-of-prior-lake,Unknown,(800) 558-0653,Not found
Suite Living of Inver Grove Heights,"7900 Austin Way, Inver Grove Heights, MN 55077","$8,200",Assisted Living,https://www.caring.com/senior-living/minnesota/inver-grove-heights/suite-living-of-inver-grove-heights,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/inver-grove-heights/owakihi/48898/
Benedictine Windermere Way,"1705 Windermere Way, Shakopee, MN 55379","$2,375",Assisted Living,https://www.caring.com/senior-living/minnesota/shakopee/benedictine-windermere-way-55379,225,(800) 558-0653,Not found
Ecumen Centennial House,"14625 Pennock Avenue, Apple Valley, MN 55124","$3,075",Assisted Living,https://www.caring.com/senior-living/minnesota/apple-valley/ecumen-centennial-house,Unknown,(800) 558-0653,Not found
NorBella Senior Living - Savage,"14275 Joppa Ave S, Savage, MN 55378","$3,900",Assisted Living,https://www.caring.com/senior-living/minnesota/savage/norbella-senior-living-savage,Unknown,(800) 558-0653,Not found
Brookdale Inver Grove Heights,"5891 Carmen Avenue, Inver Grove Heights, MN 55076","$6,501",Assisted Living,https://www.caring.com/senior-living/minnesota/inver-grove-heights/brookdale-inver-grove-heights,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/inver-grove-heights/brookdale-inver-grove-heights/48987/
Talamore Senior Living Woodbury,"289 Karen Dr, Woodbury, MN 55129",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/talamore-senior-living-woodbury-55129,Unknown,(800) 558-0653,Not found
Highview Hills by Vivie,"20150 Highview Avenue, Lakeville, MN 55044",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/highview-hills-by-vivie,162,(800) 558-0653,Not found
Suite Living of Burnsville,"1880 E 134th St East, Burnsville, MN 55337","$8,400",Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/suite-living-of-burnsville,Unknown,(800) 558-0653,Not found
Northfield Manor INC,"901 Cannon Valley Drive, Northfield, MN 55057",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/northfield/northfield-manor-inc-55057,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/northfield/northfield-manor/27765/
Gemini Manor,"20752 Gemini Tr, Lakeville, MN 55044","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/gemini-manor-lakeville,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/lakeville/gemini-manor/49468/
Stonehaven of Eagan,"1000 Station Trail, Eagan, MN 55123",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/eagan/stonehaven-of-eagan-55123,125,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/eagan/keystone-senior-living-of-eaga/28824/
Savage Senior Living at Fen Pointe,"5950 W. 130th Lane, Savage, MN 55378",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/savage/savage-senior-living-at-fen-pointe,Unknown,(800) 558-0653,Not found
The Villages of Lonsdale,"1000 Birch Street Northeast, Lonsdale, MN 55046","$1,236",Assisted Living,https://www.caring.com/senior-living/minnesota/lonsdale/the-villages-of-lonsdale-55046,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/lonsdale/the-villages-of-lonsdale/30086/
All Saints Senior Living,"1880 Independence Drive, Shakopee, MN 55379",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/shakopee/all-saints-senior-living-55379,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/shakopee/all-saints-senior-living-of-sh/49439/
Arbors at Ridges,"13897 Community Dr, Burnsville, MN 55337",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/arbors-at-ridges-55337,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/arbors-at-ridges/49757/
The Waters of Oakdale,"7088 11th St. North, Oakdale, MN 55128",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/oakdale/the-waters-of-oakdale-55128,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/oakdale/the-waters-of-oakdale/49393/
The Lodge on Natchez,"27890 Natchez, Elko, MN 55020","$11,000",Assisted Living,https://www.caring.com/senior-living/minnesota/elko/the-lodge-on-natchez-55020,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/elko/the-lodge-on-natchez/49249/
NorBella Senior Living - Prior Lake,"4285 Fountain Hills Dr NE, Prior Lake, MN 55372","$4,425",Assisted Living,https://www.caring.com/senior-living/minnesota/prior-lake/norbella-senior-living-prior-lake,Unknown,(800) 558-0653,Not found
Cannon Rivers Senior Living,"900 Main Street W., Cannon Falls, MN 55009",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cannon-falls/cannon-rivers-senior-living,Unknown,(800) 558-0653,Not found
New Perspective | Woodbury,"2195 Century Ave S., Woodbury, MN 55125",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/new-perspective-woodbury,Unknown,(800) 558-0653,Not found
Iceland Manor,"20541 Iceland Ave, Lakeville, MN 55044","$7,000",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/iceland-manor-lakeville,Unknown,(800) 558-0653,Not found
Carver Ridge Senior Living,"920 6th Street West , Carver, MN 55315",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/carver/carver-ridge-senior-living-55315,Unknown,(800) 558-0653,Not found
Legends Of Cottage Grove,"6999 E Point Douglas Rd S, Cottage Grove, MN 55016",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cottage-grove/legends-of-cottage-grove,Unknown,(800) 558-0653,Not found
Havenwood of Burnsville,"14401 Grand Avenue, Burnsville, MN 55306","$2,395",Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/havenwood-of-burnsville,160,(800) 558-0653,Not found
Valley Ridge,"1921 Burnsville Parkway West, Burnsville, MN 55337",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/valley-ridge-55337,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/valley-ridge/49511/
Mala Strana Assisted Living and Rehabilitation,"999 Columbus Avenue North, New Prague, MN 56071",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/new-prague/mala-strana-assisted-living-and-rehabilitation-56071,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/new-prague/mala-strana-assisted-living/49108/
Eagan Pointe Senior Living,"4232 Black Hawk Road, Saint Paul, MN 55122",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/saint-paul/eagan-pointe-senior-living-55122,140,(800) 558-0653,Not found
Trinity Terrace,"3330 213th Street West, Farmington, MN 55024",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/farmington/trinity-terrace-farmington,47,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/farmington/trinity-terrace/27949/
Oak Ridge Assisted Living & Memory Care,"1128 Bahls Drive, Hastings, MN 55033","$3,162",Assisted Living,https://www.caring.com/senior-living/minnesota/hastings/oak-ridge-assisted-living-memory-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/hastings/oak-ridge-assisted-living-of-h/48971/
Norris Square,"6993 80Th Street South, Cottage Grove, MN 55016",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/cottage-grove/norris-square-cottage-grove,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/cottage-grove/norris-square/29555/
Ebenezer Ridges Campus,"13820 COMMUNITY DRIVE, Burnsville, MN 55337",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/ebenezer-ridges-campus,114,(800) 558-0653,https://www.seniorcare.com/nursing-homes/mn/burnsville/ebenezer-ridges-geriatric-care-center/245213/
Benedictine The Gardens,"1850 Sarazin St, Shakopee, MN 55379",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/shakopee/benedictine-the-gardens-55379,225,(800) 558-0653,Not found
Timber Hills,"6307 Burnham Circle, Inver Grove Heights, MN 55076",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/inver-grove-heights/timber-hills,Unknown,(800) 558-0653,Not found
Arbor Glen Senior Living Community,"11020 39th Street N., Lake Elmo, MN 55042",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/lake-elmo/arbor-glen-senior-living-community,Unknown,(800) 558-0653,Not found
Mill City Senior Living,"1520 17th St NW, Faribault, MN 55021",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/faribault/mill-city-senior-living-55021,Unknown,(800) 558-0653,Not found
Kingsley Shores Senior Living,"16880 Klamath Trail, Lakeville, MN 55044","$1,250",Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/kingsley-shores-senior-living-55044,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/lakeville/kingsley-shores-senior-living/49663/
Inver Glen Senior Living,"7260 S Robert Trail, Inver Grove Heights, MN 55077",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/inver-grove-heights/inver-glen-senior-living-55077,Unknown,(800) 558-0653,Not found
McKenna Crossing,"13810 Shepherd's Path, Prior Lake, MN 55379",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/prior-lake/mckenna-crossing-55379,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/prior-lake/mckenna-crossing/29388/
Oak Meadows,"8131 Fourth Street North, Oakdale, MN 55128",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/oakdale/oak-meadows-55128-1,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/oakdale/oak-meadows/27976/
The Geneva Suites - Lighted Oak,"9145 Meadowview Road, Bloomington, MN 55425",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/bloomington/the-geneva-suites-lighted-oak,Unknown,(800) 558-0653,Not found
Stonecrest,"8725 Promenade Lane, Woodbury, MN 55125",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/woodbury/stonecrest-55125,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/woodbury/stonecrest/29400/
The Legacy Of Farmington,"22300 Denmark Avenue, Farmington, MN 55024",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/farmington/the-legacy-of-farmington,Unknown,(800) 558-0653,Not found
The Fountains at Hosanna,"9850 163rd Street West, Lakeville, MN 55044",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/lakeville/the-fountains-at-hosanna,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/lakeville/the-fountains-at-hosanna-/49497/
Benedictine Living Community-Regina,"1175 Nininger Road, Hastings, MN 55033",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/hastings/benedictine-living-community-regina-55033,Unknown,(800) 558-0653,Not found
Emerald Crest of Burnsville,"451 East Travelers Trail, Burnsville, MN 55337",Not available,Assisted Living,https://www.caring.com/senior-living/minnesota/burnsville/emerald-crest-of-burnsville-55337,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/mn/burnsville/augustana-emerald-crest-of-bur/28153/
