Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Bella Vita at Latania,"3413 Latania Drive, Carrollwood, FL 33618",Not available,Assisted Living,https://www.caring.com/senior-living/florida/carrollwood/bella-vita-at-latania,Unknown,(800) 558-0653,Not found
Judith Barrett Douglas Afch,"3988 Hampton Hills Dr, Lakeland, FL 33810",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lakeland/judith-barrett-douglas-afch,Unknown,(800) 558-0653,Not found
Gloria Manor II,"2050 58th St N, Clearwater, FL 33760",Not available,Assisted Living,https://www.caring.com/senior-living/florida/clearwater/gloria-manor-ii,Unknown,(800) 558-0653,Not found
La Rosa ALF,"1615 Carnegie Circle , Tampa, FL 33619",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tampa/la-rosa-alf,Unknown,(800) 558-0653,Not found
Garden Of Roses,"3629 Se 2Nd St, Boynton Beach, FL 33435",Not available,Assisted Living,https://www.caring.com/senior-living/florida/boynton-beach/garden-of-roses,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/boynton-beach/garden-of-roses/49982/
Shirley House Alf Inc,"1422 Shirley Ct, Lake Worth, FL 33461",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lake-worth/shirley-house-alf-inc-33461,Unknown,(800) 558-0653,Not found
Some Place Like Home Alf,"10109 N Willow Ave, Tampa, FL 33612",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tampa/some-place-like-home-alf-tampa,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tampa/some-place-like-home-alf/13899/
Garden Villas,"912 N. OLIVE AVENUE, West Palm Beach, FL 33401",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/garden-villas-inc-33401,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/west-palm-beach/garden-villas/12491/
Palm Shades Adult Homes Care Inc,"5702 East Lincoln Circle, Lake Worth, FL 33463",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lake-worth/palm-shades-adult-homes-care-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/lake-worth/palm-shades-adult-homes-care/50336/
Hibiscus Palace III,"113 Meadow Woode Drive, West Palm Beach, FL 33411",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/hibiscus-palace-iii,Unknown,(800) 558-0653,Not found
The Madyson at Palm Beach Gardens,"13465 Pasteur Boulevard, Palm Beach Gardens, FL 33418",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-beach-gardens/the-madyson-at-palm-beach-gardens,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/palm-beach-gardens/gardens-court/105921/
Agape Health and Wellness Oasis,"11020 81st CT N, Palm Beach Gardens, FL 33412","$4,900",Assisted Living,https://www.caring.com/senior-living/florida/palm-beach-gardens/agape-health-and-wellness-oasis,Unknown,(844) 742-3825,Not found
La Posada,"11900 Taylor Drive, Palm Beach Gardens, FL 33410",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-beach-gardens/la-posada-palm-beach-gardens,Unknown,(800) 558-0653,Not found
Everlasting Family Home Care Services,"2722 Oklahoma Street, West Palm Beach, FL 33406","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/everlasting-family-home-care-services-33406,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/fl/west-palm-beach/everlasting-family-home-care-services/77527/
Golden Retreat Assisted Living Facility,"6746 Massachusetts Dr, Lake Worth, FL 33462",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lake-worth/golden-retreat-assisted-living-facility,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/lake-worth/golden-retreat-alf/12546/
ALF Home Assisted Living Plus More,"4941 Pine Cone Lane, West Palm Beach, FL 33417","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/alf-home-assisted-living-plus-more-33417,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/west-palm-beach/alf-home-assisted-living-plus-more/11647/
Sunrise Adult Care,"4102 Cooley Ct., Lake Worth, FL 33461",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lake-worth/sunrise-adult-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/lake-worth/sunrise-adult-care/14034/
Alpha Care Residence,"1088 Grandview Circle, Royal Palm Beach, FL 33411",Not available,Assisted Living,https://www.caring.com/senior-living/florida/royal-palm-beach/alpha-care-residence,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/royal-palm-beach/alpha-care-residence/50059/
Tranquilityvilla Inc,"9637 Apache Blvd, West Palm Beach, FL 33412",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/tranquilityvilla-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/west-palm-beach/tranquilityvilla/50667/
Kimberly Kares Helping Hands,"3794 Victoria Rd, West Palm Beach, FL 33411",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/kimberly-kares-helping-hands,Unknown,(800) 558-0653,Not found
Veterans and Seniors Care First,"502 Ford Circle W., Melbourne, FL 32935","$2,500",Assisted Living,https://www.caring.com/senior-living/florida/melbourne/veterans-and-seniors-care-first,Unknown,(800) 558-0653,Not found
Colleen Barbier Adult Family Home,"1397 W 35Th St, West Palm Beach, FL 33404",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/colleen-barbier-adult-family-home,Unknown,(800) 558-0653,Not found
Melodie's Place On The River,"715 S. Tropical Trail, Merritt Island, FL 32952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/merritt-island/melodies-place-on-the-river-32952,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/merritt-island/melodie-s-place-on-the-river/50483/
Rome's Paradise Assisted Living LLC,"226 Abalone Rd NW, Palm Bay, FL 32907",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-bay/rome-s-paradise-assisted-living-llc-32907,Unknown,(800) 558-0653,Not found
Zon Beachside Assisted Living,"1894 South Patrick Drive, Satellite Beach, FL 32937","$4,995",Assisted Living,https://www.caring.com/senior-living/florida/satellite-beach/zon-beachside-assisted-living-32937,Unknown,(800) 558-0653,Not found
Greenwood Place,"2680 Croton Road, Melbourne, FL 32935","$3,895",Assisted Living,https://www.caring.com/senior-living/florida/melbourne/greenwood-place-melbourne-florida,Unknown,(800) 558-0653,Not found
Harmony Villas,"3525 Murrell Road, Rockledge, FL 32955",Not available,Assisted Living,https://www.caring.com/senior-living/florida/rockledge/harmony-villas,Unknown,(800) 558-0653,Not found
West Melbourne Health & Rehabilitation Center,"2125 W New Haven Ave, West Melbourne, FL 32904",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-melbourne/west-melbourne-health-and-rehabilitation-center-32904,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/west-melbourne/west-melbourne-health-rehabilitation-center/105376/
Indian River Center,"7201 Greenboro Drive , West Melbourne, FL 32904",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-melbourne/indian-river-center-west-melbourne-32904,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/west-melbourne/indian-river-center/105673/
"Yan Yan Healthcare, Inc","585 Allen Drive,, Merritt Island, FL 32952",Not available,Assisted Living,https://www.caring.com/senior-living/florida/merritt-island/yan-yan-healthcare-inc-32952,Unknown,(800) 558-0653,Not found
The Canopy at Hickory Creek,"2805 Cheney Highway, Titusville, FL 32780",Not available,Assisted Living,https://www.caring.com/senior-living/florida/titusville/the-canopy-at-hickory-creek-32780,Unknown,(800) 558-0653,Not found
Jackies Retirement Assisted Living Facility,"1675 Canon Ave NW, Palm Bay, FL 32907",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-bay/jackies-retirement-assisted-living-facility,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palm-bay/jackies-retirement-alf/50395/
Island Health And Rehabilitation Center,"125 Alma Blvd, Merritt Island, FL 32953",Not available,Assisted Living,https://www.caring.com/senior-living/florida/merritt-island/island-health-and-rehabilitation-center-32953,Unknown,(800) 558-0653,Not found
Aum Haven Assisted Living Facility,"2763 Carmel Ct., Kissimmee, FL 34746","$2,951",Assisted Living,https://www.caring.com/senior-living/florida/kissimmee/aum-haven-assisted-living-facility,Unknown,(844) 727-6102,Not found
Rome's Paradise,"564 Delmonico St NE, Palm Bay, FL 32907",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-bay/rome-s-paradise,Unknown,(800) 558-0653,Not found
Alf At Ocean Breeze Gardens - CLOSED,"535 Jackson Ave, Satellite Beach, FL 32937",Not available,Assisted Living,https://www.caring.com/senior-living/florida/satellite-beach/alf-at-ocean-breeze-gardens-closed,Unknown,(800) 558-0653,Not found
Candy's House Inc,"405 Rosedale Dr, Satellite Beach, FL 32937","$3,000",Assisted Living,https://www.caring.com/senior-living/florida/satellite-beach/candys-house-inc-32937,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/satellite-beach/candy-s-house/50178/
Beloved Senior Living,"342 Olster St. SW, Palm Bay, FL 32908","$3,800",Assisted Living,https://www.caring.com/senior-living/florida/palm-bay/beloved-senior-living,Unknown,(800) 558-0653,Not found
Salus Beachside Llc,"1101 Seminole Drive, Satellite Beach, FL 32937",Not available,Assisted Living,https://www.caring.com/senior-living/florida/satellite-beach/salus-beachside-llc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/indian-harbour-beach/salus-beachside/11871/
The Blake at Miramar Beach,"90 Ponce DeLeon Street, Miramar Beach, FL 32550",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miramar-beach/the-blake-at-miramar-beach,Unknown,(800) 558-0653,Not found
G and E Assisted Living LLC,"960 Maemir Way, Rockledge, FL 32955","$4,000",Assisted Living,https://www.caring.com/senior-living/florida/rockledge/g-and-e-assisted-living-llc-rockledge,Unknown,(800) 558-0653,Not found
Asberry Gardens Assisted Living,"570 Laurel Oak Ct NE, Palm Bay, FL 32907",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-bay/asberry-gardens-assisted-living,Unknown,(800) 558-0653,Not found
New Beginning Board And Care Home,"2971 Eldron Blvd Se, Palm Bay, FL 32909",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-bay/new-beginning-board-and-care-home-palm-bay,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palm-bay/new-beginning-board-and-care-home/50293/
Whispering Pines Home Care Inc,"20110 Ranch Rd, Cutler Bay, FL 33157",Not available,Assisted Living,https://www.caring.com/senior-living/florida/cutler-bay/whispering-pines-home-care-inc-33157,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/whispering-pines-home-care/14309/
Bay Port of Fort Walton Beach,"243 Hollywood Blvd. NW, Fort Walton Beach, FL 32548","$3,875",Assisted Living,https://www.caring.com/senior-living/florida/fort-walton-beach/bay-port-of-fort-walton-beach,Unknown,(800) 558-0653,Not found
Airforce Enlisted Village,"92 Sunset Lane, Shalimar, FL 32579",Not available,Assisted Living,https://www.caring.com/senior-living/florida/shalimar/airforce-enlisted-village-32579,Unknown,(800) 558-0653,Not found
Belmont Village Coral Gables,"4111 Salzedo St, Coral Gables, FL 33146","$5,390",Assisted Living,https://www.caring.com/senior-living/florida/coral-gables/belmont-village-coral-gables,Unknown,(800) 558-0653,Not found
Meridian at Westwood,"1001 Mar Walt Dr, Fort Walton Beach, FL 32547","$2,600",Assisted Living,https://www.caring.com/senior-living/florida/fort-walton-beach/meridian-at-westwood,Unknown,(800) 558-0653,Not found
Leland Palms,"12981 SW 52ND STREET, Fort Lauderdale, FL 33330",Not available,Assisted Living,https://www.caring.com/senior-living/florida/fort-lauderdale/leland-palms-33330,Unknown,(800) 558-0653,Not found
Golden Ranch II,"14499 SW 48th Court , Miramar, FL 33027",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miramar/golden-ranch-ii-33027,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miramar/golden-ranch-ii/50001/
East Ridge at Cutler Bay,"19301 SW 87th Avenue, Cutler Bay, FL 33157",Not available,Assisted Living,https://www.caring.com/senior-living/florida/cutler-bay/east-ridge-at-cutler-bay-33157,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/cutler-bay/east-ridge-retirement-village-inc/105508/
Assisted Living of Broward,"17646 S.W. 10th Street, Pembroke Pines, FL 33029",Not available,Assisted Living,https://www.caring.com/senior-living/florida/pembroke-pines/assisted-living-of-broward,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/pembroke-pines/assisted-living-of-broward/11789/
All Dunn Assistant Living,"9920 NW 3rd Street , Miami, FL 33021",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/all-dunn-assistant-living-33021,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hollywood/all-dunn-assistant-living/50051/
Courtyard Plaza,"15520 NW 2nd Avenue, North Miami, FL 33169","$2,800",Assisted Living,https://www.caring.com/senior-living/florida/north-miami/courtyard-plaza-miami,Unknown,(800) 558-0653,Not found
My Bells Assisted Living,"2161 Southwest 24th Street, Miami, FL 33145",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/my-bells-assisted-living-33145,Unknown,(800) 558-0653,Not found
Mirabelle Senior Living,"7400 SW 88th Street, Miami, FL 33156","$4,200",Assisted Living,https://www.caring.com/senior-living/florida/miami/mirabelle-senior-living,Unknown,(800) 558-0653,Not found
Seasons Gardens,"17250 SW 137th Avenue, Miami, FL 33177",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/seasons-gardens,Unknown,(800) 558-0653,Not found
Caring for Miami,"8900 Southwest 168th Street, Palmetto Bay, FL 33157",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palmetto-bay/caring-for-miami,Unknown,(800) 558-0653,Not found
Courtyard Manor,"140 W 28th St, Hialeah, FL 33010",Not available,Assisted Living,https://www.caring.com/senior-living/florida/hialeah/courtyard-manor-33010,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hialeah/courtyard-manor-retirement/12180/
A Caring Place Alf Inc,"13232 S.w. 85 Street, Miami, FL 33183",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/a-caring-place-alf-inc-33183,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/a-happy-place-alf/13276/
Unlimited Senior Solutions Elderly Care,"754 NW 22nd Ct., Miami, FL 33125",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/unlimited-senior-solutions-elderly-care,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/fl/miami/unlimited-care-of-florida/1811/
Alpha and Omega Adult Family Care,"18574 SW 55th Street, Miramar, FL 33029",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miramar/alpha-and-omega-adult-family-care,Unknown,(800) 558-0653,Not found
Maggys Home Care III,"12803 South West 53Rd Ct , Miramar, FL 33027",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miramar/maggys-home-care-iii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hialeah/maggys-home-care-ii/50469/
A Loving Home,"3642 SW 91 Avenue, Miami, FL 33165","$1,200",Assisted Living,https://www.caring.com/senior-living/florida/miami/a-loving-home-33165,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/a-loving-home-enterprises/11567/
Maggie's Retirement Home,"7435 SW 23rd St, Miami, FL 33155",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/maggie-s-retirement-home-miami-florida,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/maggie-s-retirement-home/13125/
Best Sweet Home Alf Inc,"8365 Sw 147Th Ct, Miami, FL 33193",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/best-sweet-home-alf-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/best-home-alf-the-/11909/
Life & Health Corp,"12525 Sw 34Th St, Miami, FL 33175",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/life-and-health-corp-33175,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/life-health-corp/13038/
Apostolado Home Inc,"11081 Sw 63Rd Ter, Miami, FL 33173",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/apostolado-home-inc-miami,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/apostolado-home/11751/
Terrace Manor,"8770 SW 127th Ter, Miami, FL 33176",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/terrace-manor-miami,Unknown,(800) 558-0653,Not found
Luna 11 Inc,"3783 S.W. 97 Avenue, Miami, FL 33165",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/luna-11-inc-33165,Unknown,(800) 558-0653,Not found
A Home Away From Home,"1851 S.W. 142nd Avenue, Miami, FL 33175","$1,200",Assisted Living,https://www.caring.com/senior-living/florida/miami/a-home-away-from-home-miami,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/a-home-away-from-home-alf/11565/
Buddy'S Place Llc,"229 Laurel Way, Miami Springs, FL 33166",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami-springs/buddy-s-place-llc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/buddy-s-place/11983/
Jene's Retirement Living Inc,"1595 NE 145th St, North Miami, FL 33161",Not available,Assisted Living,https://www.caring.com/senior-living/florida/north-miami/jene-s-retirement-living-inc,Unknown,(800) 558-0653,Not found
Crossroads Assisted Living/Adult Daycare Center,"7960 NW 181st St, Miami, FL 33015",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/crossroads-assisted-living-adult-daycare-center,Unknown,(800) 558-0653,https://www.seniorcare.com/adult-day-care/fl/miami/
Rainbow Retirement Living,"75 E 7th St, Hialeah, FL 33010",Not available,Assisted Living,https://www.caring.com/senior-living/florida/hialeah/rainbow-retirement-living,Unknown,(800) 558-0653,Not found
Little Havana Retirement Center,"820 S.W. 20TH AVENUE, Miami, FL 33135",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/little-havana-retirement-center-miami,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/little-havana-hhc/13058/
Miller Drive & Galloway Family Home Inc,"5920 Sw 83 Avenue, Miami, FL 33143",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miami/miller-drive-galloway-family-home-inc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/miami/miller-drive-and-galloway-family-home/13266/
The Landmark Assisted Living,"3260 North McMullen Booth Rd., Clearwater, FL 33761","$3,779",Assisted Living,https://www.caring.com/senior-living/florida/clearwater/the-landmark-assisted-living,Unknown,(800) 558-0653,Not found
The Preserve at Dunedin,"2010 Greenbriar Blvd., Clearwater, FL 33763","$4,425",Assisted Living,https://www.caring.com/senior-living/florida/clearwater/the-preserve-at-dunedin,Unknown,(800) 558-0653,Not found
Highland Terrace,"1520 JEFFORDS STREET, Clearwater, FL 33756",Not available,Assisted Living,https://www.caring.com/senior-living/florida/clearwater/highland-terrace-clearwater,Unknown,(800) 558-0653,Not found
Freedom Square of Seminole,"7800 Liberty Lane, Seminole, FL 33778","$2,105",Assisted Living,https://www.caring.com/senior-living/florida/seminole/freedom-square-of-seminole,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/seminole/freedom-square-health-care-center/106042/
Fairway Chalet,"905 Virginia Avenue,, Tarpon Springs, FL 34689",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tarpon-springs/fairway-chalet-34689,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tarpon-springs/fairway-chalet/12397/
Sunset Harbor Assisted Living,"522 DORIC COURT, Tarpon Springs, FL 34689",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tarpon-springs/sunset-harbor-assisted-living-34689,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tarpon-springs/sunset-harbor-assisted-living/50542/
Sonadora of Dunedin,"3240 Country Road #1, Dunedin, FL 34698",Not available,Assisted Living,https://www.caring.com/senior-living/florida/dunedin/sonadora-of-dunedin,Unknown,(800) 558-0653,Not found
Addington Place of East Lake,"1755 East Lake Road, Tarpon Springs, FL 34688","$4,100",Assisted Living,https://www.caring.com/senior-living/florida/tarpon-springs/addington-place-of-east-lake,Unknown,(800) 558-0653,Not found
John-Nell Manor,"1012 Gulf Road, Tarpon Springs, FL 34689","$2,000",Assisted Living,https://www.caring.com/senior-living/florida/tarpon-springs/john-nell-manor-34689,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tarpon-springs/john-nell-manor/12898/
Walton Place Assisted Living Facility,"501 S Walton Avenue, Tarpon Springs, FL 34689",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tarpon-springs/walton-place-assisted-living-facility,Unknown,(800) 558-0653,Not found
Westshore Manor,"4601 W Gray St, Tampa, FL 33609",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tampa/westshore-manor-tampa,Unknown,(800) 558-0653,Not found
Oaktree Assisted Living Facility Llc,"4804 Oaklawn Ln, Madeira Beach, FL 33708",Not available,Assisted Living,https://www.caring.com/senior-living/florida/madeira-beach/oaktree-assisted-living-facility-llc,Unknown,(800) 558-0653,Not found
Springs Water Alf,"1411 East Waters Avenue, Tampa, FL 33604",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tampa/springs-water-alf-tampa,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tampa/springs-water-alf/13942/
Peaceful House,"1506 Caird Way, Palm Harbor, FL 34683",Not available,Assisted Living,https://www.caring.com/senior-living/florida/palm-harbor/peaceful-house,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/palm-harbor/peaceful-house-assisted-living-facility/13553/
Island Splendor Alf #1,"9057 109 Avenue N, Largo, FL 33777","$2,000",Assisted Living,https://www.caring.com/senior-living/florida/largo/island-splendor-alf-1-33777,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/largo/island-splendor/12852/
Duey's Place,"6285 71st St. N, Pinellas Park, FL 33781","$1,800",Assisted Living,https://www.caring.com/senior-living/florida/pinellas-park/dueys-place-33781,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/pinellas-park/duey-s-place/12277/
Freedom Village I,"7700 66th St N, Pinellas Park, FL 33781",Not available,Assisted Living,https://www.caring.com/senior-living/florida/pinellas-park/freedom-village-i,Unknown,(800) 558-0653,Not found
Joy Peace & Love Alf Llc,"441 Sw 55Th Terrace, Plantation, FL 33317",Not available,Assisted Living,https://www.caring.com/senior-living/florida/plantation/joy-peace-love-alf-llc,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/plantation/joy-peace-love-alf/50401/
Rockwell Senior II,"5030 NW 44th Avenue, Coconut Creek, FL 33073","$3,500",Assisted Living,https://www.caring.com/senior-living/florida/coconut-creek/rockwell-senior-ii,Unknown,(800) 558-0653,Not found
Eagle's Eye Comfort Care,"8620 NW 3rd St, Pembroke Pines, FL 33024",Not available,Assisted Living,https://www.caring.com/senior-living/florida/pembroke-pines/eagle-s-eye-comfort-care-33024,Unknown,(800) 558-0653,Not found
Nuestra Casa,"1906 North A Street, Lake Worth, FL 33460",Not available,Assisted Living,https://www.caring.com/senior-living/florida/lake-worth/nuestra-casa,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/lake-worth/nuestra-casa/13386/
The Gardens Wellness Center,"16565 NE 4 AVENUE, North Miami Beach, FL 33162",Not available,Assisted Living,https://www.caring.com/senior-living/florida/north-miami-beach/the-gardens-wellness-center,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/miami/gardens-care-center/105765/
Alpha & Omega Afc,"18574 SW 55th St, Miramar, FL 33029",Not available,Assisted Living,https://www.caring.com/senior-living/florida/miramar/alpha-omega-afc,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/fl/miami/alpha-omega-home-health-agency/2328/
St Mary's Assisted Living Facility,"7001 SOUTH DIXIE HIGHWAY, West Palm Beach, FL 33405",Not available,Assisted Living,https://www.caring.com/senior-living/florida/west-palm-beach/st-mary-s-assisted-living-facility,Unknown,(800) 558-0653,Not found
Sofia Home Health Care Inc,"950 Ne 120 Street, Biscayne Park, FL 33161",Not available,Assisted Living,https://www.caring.com/senior-living/florida/biscayne-park/sofia-home-health-care-inc,Unknown,(800) 558-0653,Not found
Mount Sinai Christian Home ALF,"5190 E 8th Ave, Hialeah, FL 33013",Not available,Assisted Living,https://www.caring.com/senior-living/florida/hialeah/mount-sinai-christian-home-alf,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/hialeah/christian-home/12095/
Spruce Creek Assisted Living,"762 Cobblestone Way, Ormond Beach, FL 32174","$5,500",Assisted Living,https://www.caring.com/senior-living/florida/ormond-beach/spruce-creek-assisted-living-32127,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/port-orange/spruce-creek-assisted-living-facility/50529/
St Cloud Haven Ii,"2813 Saint Cloud Oaks Drive, Valrico, FL 33594",Not available,Assisted Living,https://www.caring.com/senior-living/florida/valrico/st-cloud-haven-ii,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/valrico/st-cloud-haven/50531/
Indigo Manor Nursing and Rehabilitation Center,"595 N Williamson Blvd, Daytona Beach, FL 32114",Not available,Assisted Living,https://www.caring.com/senior-living/florida/daytona-beach/indigo-manor-nursing-and-rehabilitation-center,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/fl/daytona-beach/indigo-manor/105570/
Florry Creative Care,"1001 East Baker Street, Plant City, FL 33563",Not available,Assisted Living,https://www.caring.com/senior-living/florida/plant-city/florry-creative-care-plant-city,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/plant-city/florry-house-the-/49978/
The Blake at LPGA,"1635 N Williamson Blvd, Daytona Beach, FL 32117",Not available,Assisted Living,https://www.caring.com/senior-living/florida/daytona-beach/the-blake-at-lpga,Unknown,(800) 558-0653,Not found
Olds Hall Good Samaritan Center,"338 S RIDGEWOOD AVE, Daytona Beach, FL 32114",Not available,Assisted Living,https://www.caring.com/senior-living/florida/daytona-beach/olds-hall-good-samaritan-center-32114,Unknown,(800) 558-0653,Not found
Sancerre at Palm Coast,"144 Cypress Point Pkwy, Palm Coast, FL 32164","$4,730",Assisted Living,https://www.caring.com/senior-living/florida/palm-coast/sancerre-at-palm-coast,Unknown,(800) 558-0653,Not found
Lexington Place,"301 S Myrtle Ave, New Smyrna Beach, FL 32168","$4,950",Assisted Living,https://www.caring.com/senior-living/florida/new-smyrna-beach/lexington-place,Unknown,(800) 558-0653,Not found
Freedom Oaks Assisted Living,"579 Johnson Lake Road, De Leon Springs, FL 32130","$4,000",Assisted Living,https://www.caring.com/senior-living/florida/de-leon-springs/freedom-oaks-assisted-living,Unknown,(844) 856-9715,Not found
Sunshine by Daytona Assisted Living,"1725 Palmer Drive, Ormond Beach, FL 32174",Not available,Assisted Living,https://www.caring.com/senior-living/florida/ormond-beach/sunshine-by-daytona-assisted-living,Unknown,(800) 558-0653,Not found
Saleh Living - The Beach House,"5740 Stewart Ave, Port Orange, FL 32127",Not available,Assisted Living,https://www.caring.com/senior-living/florida/port-orange/saleh-living-the-beach-house,Unknown,(800) 558-0653,Not found
Majestic Gardens Living,"3130 Opportunity Court, South Daytona, FL 32127",Not available,Assisted Living,https://www.caring.com/senior-living/florida/south-daytona/majestic-gardens-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/pompano-beach/majestic-care-gardens/50473/
