Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Sunray Terrace,"1312 W 10th St , The Dalles, OR 97058",Not available,Independent Living,https://www.caring.com/senior-living/oregon/the-dalles/sunray-terrace,Unknown,(800) 558-0653,Not found
Twin Creeks Retirement,"888 Twin Creeks Crossing, Central Point, OR 97502",Not available,Independent Living,https://www.caring.com/senior-living/oregon/central-point/twin-creeks-retirement-97502,Unknown,(800) 558-0653,Not found
Pilot Butte Retirement Center,"1350 NE 27th St, Bend, OR 97701",Not available,Independent Living,https://www.caring.com/senior-living/oregon/bend/pilot-butte-retirement-center,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/or/bend/pilot-butte-rehabilitation-center/385138/
Westmoreland Manor,"2480 SOUTH GRAND BLVD, Greensburg, PA 15601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/greensburg/westmoreland-manor-15601,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/greensburg/westmoreland-manor/395435/
Ross Knotts Retirement Center,"2874 Creekside Cir, Medford, OR 97504",Not available,Independent Living,https://www.caring.com/senior-living/oregon/medford/ross-knotts-retirement-center,Unknown,(800) 558-0653,Not found
West Wind,"3130 Jaunipero St, Medford, OR 97504",Not available,Independent Living,https://www.caring.com/senior-living/oregon/medford/west-wind,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/or/bandon/west-wind-court/36782/
Southern Manor Apartment,"1200 W Elm St, El Reno, OK 73036",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/el-reno/southern-manor-apartment,Unknown,(800) 558-0653,Not found
Kamlu Vancouver Senior Living,"1000 NE 82nd Ave., Vancouver, WA 98664","$2,400",Independent Living,https://www.caring.com/senior-living/washington/vancouver/kamlu-vancouver-senior-living,Unknown,(800) 558-0653,Not found
Wesley Village,"300 NW 12th St, Oklahoma City, OK 73103",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/oklahoma-city/wesley-village-oklahoma-city,Unknown,(800) 558-0653,Not found
Kingsley Court Retirement Center,"1755 Kingsley Rd, Eugene, OR 97401",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/kingsley-court-retirement-center,Unknown,(800) 558-0653,Not found
Ida Towers,"1010 12th St, Altoona, PA 16601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/altoona/ida-towers,Unknown,(800) 558-0653,Not found
Donald E. Lewis Retirement Center,"500 YMCA Way, Ashland, OR 97520",Not available,Independent Living,https://www.caring.com/senior-living/oregon/ashland/donald-e-lewis-retirement-center,Unknown,(800) 558-0653,Not found
Prairie Village Apartments,"1220 SE 9th St, Pryor, OK 74361",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/pryor/prairie-village-apartments,Unknown,(800) 558-0653,Not found
"Messiah Lifeways Mechanicsburg, PA","100 Mount Allen Road, Mechanicsburg, PA 17055","$1,500",Independent Living,https://www.caring.com/senior-living/pennsylvania/mechanicsburg/messiah-lifeways,139,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/mechanicsburg/messiah-lifeways-at-messiah-village/395445/
Louis F Danforth Senior Center,"5301 N Meridian Ave, Oklahoma City, OK 73112",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/oklahoma-city/louis-f-danforth-senior-center,Unknown,(800) 558-0653,Not found
Oklahoma Disciples Apartments,"400 N Fretz Ave, Edmond, OK 73003",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/edmond/oklahoma-disciples-apartments,Unknown,(800) 558-0653,Not found
St. Barnabas Communities - The Woodlands,"100 Laurel Oak Drive, Valencia, PA 16059",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/valencia/st-barnabas-communities-the-woodlands,Unknown,(800) 558-0653,Not found
Providence Down Manor,"1950 Sterling Dr, Hood River, OR 97031",Not available,Independent Living,https://www.caring.com/senior-living/oregon/hood-river/providence-down-manor-97031,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/or/hood-river/providence-brookside-manor/36991/
Shippensburg Rehabilitation and Health Care Center,"121 Walnut Bottom Road, Shippensburg, PA 17257",$500,Independent Living,https://www.caring.com/senior-living/pennsylvania/shippensburg/shippensburg-rehabilitation-and-health-care-center,125,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/shippensburg/shippensburg-rehabilitation-and-health-care-center/395964/
Cottages of Shippensburg,"300 Dwelling Court, Shippensburg, PA 17257",$699,Independent Living,https://www.caring.com/senior-living/pennsylvania/shippensburg/cottages-of-shippensburg-17257,Unknown,(800) 558-0653,Not found
Clairvaux Commons Inc,"100 Clairvaux Dr, Indiana, PA 15701",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/indiana/clairvaux-commons-inc,108,(800) 558-0653,Not found
Traditions of Hanover,"5300 Northgate Drive, Bethlehem, PA 18017","$3,795",Independent Living,https://www.caring.com/senior-living/pennsylvania/bethlehem/traditions-of-hanover-18017,Unknown,(800) 558-0653,Not found
Integris Village At Cordell,"701 East 12th Street, Cordell, OK 73632",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/cordell/integris-village-at-cordell,110,(800) 558-0653,Not found
Jeffeson Suites,"417 Route 28, Brookville, PA 15825",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/brookville/jeffeson-suites,48,(800) 558-0653,Not found
Vancouver Pointe,"4555 NE 66th Ave, Vancouver, WA 98661","$3,705",Independent Living,https://www.caring.com/senior-living/washington/vancouver/vancouver-pointe,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/wa/vancouver/vancouver-specialty-and-rehab-care/505269/
Solista Salem by Cogir,"707 Madrona Ave SE, Salem, OR 97302","$2,749",Independent Living,https://www.caring.com/senior-living/oregon/salem/solista-salem-by-cogir,Unknown,(800) 558-0653,Not found
Harrison Hi-Rise,"2006 Broadview Blvd, Natrona Heights, PA 15065",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/natrona-heights/harrison-hi-rise,Unknown,(800) 558-0653,Not found
Ya-Po-Ah Terrace,"350 Pearl St, Eugene, OR 97401",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/ya-po-ah-terrace,Unknown,(800) 558-0653,Not found
Villa Isenbart,"3801 NW 19th St, Oklahoma City, OK 73107",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/oklahoma-city/villa-isenbart,Unknown,(800) 558-0653,Not found
Reding Senior Center,"1000 SW 38th St, Oklahoma City, OK 73109",Not available,Independent Living,https://www.caring.com/senior-living/oklahoma/oklahoma-city/reding-senior-center,Unknown,(800) 558-0653,Not found
Carroll Village,"11 TRISTAN DRIVE, Dillsburg, PA 17019",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/dillsburg/carroll-village-dillsburg-17019,Unknown,(800) 558-0653,Not found
Traditions of America at Silver Spring,"15 Presidents Drive,, Mechanicsburg, PA 17050",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/mechanicsburg/traditions-of-america-at-silver-spring-17050,Unknown,(800) 558-0653,Not found
Highpointe at Rebecca,"1871 Highpointe Lane, Allison Park, PA 15101",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/allison-park/highpointe-at-rebecca,Unknown,(800) 558-0653,Not found
Holiday Hidden Lakes,"400 Madrona Ave SE, Salem, OR 97302","$2,439",Independent Living,https://www.caring.com/senior-living/oregon/salem/holiday-hidden-lakes,Unknown,(800) 558-0653,Not found
Citizens Plaza Apartments,"700 4th Ave, New Kensington, PA 15068",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/new-kensington/citizens-plaza-apartments,Unknown,(800) 558-0653,Not found
Mount Nittany Residences,"301 Rolling Ridge Dr, State College, PA 16801",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/state-college/mount-nittany-residences,Unknown,(800) 558-0653,Not found
Sugar Creek Station Skilled,"351 Causeway Drive, Franklin, PA 16323",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/franklin/sugar-creek-station-skilled-16323,148,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/franklin/sugar-creek-care-center/395777/
Char House Apartments,"251 9th St, Charleroi, PA 15022",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/charleroi/char-house-apartments,Unknown,(800) 558-0653,Not found
Pheasant Hill Estates,"4400 Pheasant Hill Rd, Harrisburg, PA 17110",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/harrisburg/pheasant-hill-estates,Unknown,(800) 558-0653,Not found
Columbia Crossing of Grandridge,"7255 W Grandridge Blvd, Kennewick, WA 99336",Not available,Independent Living,https://www.caring.com/senior-living/washington/kennewick/columbia-crossing-of-grandridge,108,(800) 558-0653,Not found
Midtowne Apartments,"100 East Sixth Street, Wyoming, PA 18644",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/wyoming/midtowne-apartments,Unknown,(800) 558-0653,Not found
The Landsby Place,"1220 Jacobs Drive, Eugene, OR 97402",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/the-landsby-place-97402,Unknown,(800) 558-0653,Not found
Pacific Homes Beach Club,"3339 NE Avery Street, Newport, OR 97365",Not available,Independent Living,https://www.caring.com/senior-living/oregon/newport/pacific-homes-beach-club,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/or/newport/pacific-communities-home-health/66536/
Overlook Ridge,"2052 Trevorton Rd, Coal Township, PA 17866",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/coal-township/overlook-ridge-coal-township,Unknown,(800) 558-0653,Not found
Sugar Creek Rest,"120 LAKESIDE DRIVE, Worthington, PA 16262",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/worthington/sugar-creek-rest-16262,47,(800) 558-0653,Not found
Geneva House Apartments,"323 Adams Ave, Scranton, PA 18503",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/scranton/geneva-house-apartments-b213af9a-929d-4893-a945-b603877c7e01,Unknown,(800) 558-0653,Not found
Ridge At Madrona Hills,"660 Ratcliff Drive SE, Salem, OR 97302",Not available,Independent Living,https://www.caring.com/senior-living/oregon/salem/ridge-at-madrona-hills,Unknown,(800) 558-0653,Not found
Village Of Clover Ridge,"300 Ridge Lane, Murrysville, PA 15668",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/murrysville/village-of-clover-ridge,120,(800) 558-0653,Not found
Linus Oakes Retirement Village,"2665 Van Pelt Blvd, Roseburg, OR 97471",Not available,Independent Living,https://www.caring.com/senior-living/oregon/roseburg/linus-oakes-retirement-village-97471,Unknown,(800) 558-0653,Not found
Toby Terrace Council For Human,"717 Main St, Brockway, PA 15824",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/brockway/toby-terrace-council-for-human,50,(800) 558-0653,Not found
Silver Spring Courtyards,"43 Ashburg Drive, Suite 23, Mechanicsburg, PA 17050",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/mechanicsburg/silver-spring-courtyards,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/mechanicsburg/silver-spring-specialized-community-residence/38274/
Mt Vernon Towers,"177 W Main St, Uniontown, PA 15401",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/uniontown/mt-vernon-towers,30,(800) 558-0653,Not found
Solista Milwaukie by Cogir,"4017 SE Vineyard Rd, Milwaukie, OR 97267","$2,939",Independent Living,https://www.caring.com/senior-living/oregon/milwaukie/solista-milwaukie-by-cogir,Unknown,(800) 558-0653,Not found
Capital Manor,"1955 Salem Dallas Hwy NW, Salem, OR 97304",Not available,Independent Living,https://www.caring.com/senior-living/oregon/salem/capital-manor-97304,102,(800) 558-0653,https://www.seniorcare.com/assisted-living/or/salem/capital-manor-retirement-community/37159/
Sherman Hills Apartments,"300 Parkview Cir, Wilkes Barre, PA 18702",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/wilkes-barre/sherman-hills-apartments,Unknown,(800) 558-0653,Not found
Solista Roseburg by Cogir,"1800 NW Hughwood Ave, Roseburg, OR 97471","$2,119",Independent Living,https://www.caring.com/senior-living/oregon/roseburg/solista-roseburg-by-cogir,Unknown,(800) 558-0653,Not found
Garden Way,"175 South Garden Way, Eugene, OR 97401","$2,800",Independent Living,https://www.caring.com/senior-living/oregon/eugene/garden-way-97401,90,(800) 558-0653,Not found
The Meadows Apartments,"3135 Memorial Hwy, , Dallas, PA 18612",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/dallas/the-meadows-apartments-b2dbc462-d87c-4b3b-b881-0d852aebdf36,66,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/dallas/the-meadows-manor/38436/
Glenmoore Gracious Retirement Living,"12154 SE 114th Ct, Happy Valley, OR 97086","$3,065",Independent Living,https://www.caring.com/senior-living/oregon/happy-valley/glenmoore-gracious-retirement-living,Unknown,(800) 558-0653,Not found
Park Manor Apartments,"400 Park Mnr, Butler, PA 16001",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/butler/park-manor-apartments-butler,Unknown,(800) 558-0653,Not found
Holiday Rock Creek,"10205 NE Cornell Rd, Hillsboro, OR 97124","$2,389",Independent Living,https://www.caring.com/senior-living/oregon/hillsboro/holiday-rock-creek,Unknown,(800) 558-0653,Not found
Oaks at Center In the Woods,"130 Woodland Court, Brownsville, PA 15417",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/brownsville/oaks-at-center-in-the-woods-15417,Unknown,(800) 558-0653,Not found
Upside Eugene,"200-295 W Broadway, Eugene, OR 97401",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/upside-eugene,Unknown,(800) 558-0653,Not found
Klamath View Retirement Center,"2175 N Eldorado Ave, Klamath Falls, OR 97601",Not available,Independent Living,https://www.caring.com/senior-living/oregon/klamath-falls/klamath-view-retirement-center,Unknown,(800) 558-0653,Not found
Redstone Highlands at North Huntingdon,"12921 Lincoln Way, North Huntingdon, PA 15642",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/north-huntingdon/redstone-highlands-at-north-huntingdon-15642,44,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/north-huntingdon/redstone-highlands-personal-care-home/38152/
Bridgeview Apartments,"513 Main St, Emlenton, PA 16373",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/emlenton/bridgeview-apartments,Unknown,(800) 558-0653,Not found
Kindred Place,"1 Kindred Pl, Annville, PA 17003",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/annville/kindred-place,65,(800) 558-0653,https://www.seniorcare.com/home-care/pa/annville/kindred-place/63446/
Mahoning Towers,"300 E Mahoning St, Punxsutawney, PA 15767",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/punxsutawney/mahoning-towers,Unknown,(800) 558-0653,Not found
Seton Manor,"1000 SETON DRIVE, Orwigsburg, PA 17961",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/orwigsburg/seton-manor-inc-17961,129,(800) 558-0653,Not found
Holiday Sheldon Oaks,"2525 Cal Young Rd, Eugene, OR 97401","$2,479",Independent Living,https://www.caring.com/senior-living/oregon/eugene/holiday-sheldon-oaks,Unknown,(800) 558-0653,Not found
The Iris Memory Care,"1615 Brush College Rd. NW, Salem, OR 97304","$3,360",Independent Living,https://www.caring.com/senior-living/oregon/salem/the-iris-memory-care,Unknown,(800) 558-0653,Not found
Foothill Retirement Center,"2031 NE D St, Grants Pass, OR 97526",Not available,Independent Living,https://www.caring.com/senior-living/oregon/grants-pass/foothill-retirement-center,Unknown,(800) 558-0653,Not found
Connect55+ Pittston,"900 North Township Blvd, Pittston, PA 18640",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/pittston/connect55-pittston,Unknown,(800) 558-0653,Not found
Terpening Terrace,"50 Ruby Ave., Eugene, OR 97404",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/terpening-terrace-97404,Unknown,(800) 558-0653,Not found
Niagara Village,"2380 Village Common Dr, Erie, PA 16506","$2,609",Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/niagara-village-16506,Unknown,(800) 558-0653,Not found
Luther Square Retirement Village,"2314 Homedale Rd, Klamath Falls, OR 97603",Not available,Independent Living,https://www.caring.com/senior-living/oregon/klamath-falls/luther-square-retirement-village,Unknown,(800) 558-0653,Not found
The Ken Pollock Apartments,"41 Depot Street, Glen Lyon, PA 18617",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/glen-lyon/the-ken-pollock-apartments,Unknown,(800) 558-0653,Not found
Crosskeys Human Svc Inc.,"123 Brownsville Ave, Brownsville, PA 15417",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/brownsville/crosskeys-human-svc-inc,79,(800) 558-0653,Not found
Brockerhoff House,"105 S Allengheny St, Bellefonte, PA 16823",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/bellefonte/brockerhoff-house,Unknown,(800) 558-0653,Not found
Garden Village Apartments,"221 Fremont St, West Pittston, PA 18643",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/west-pittston/garden-village-apartments,Unknown,(800) 558-0653,Not found
The Clairmont Apartments,"1740 Adkins Street , Eugene, OR 97401",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/the-clairmont-apartments,Unknown,(800) 558-0653,Not found
Williamsport Elderly Housing,"798 W Edwin St, Williamsport, PA 17701",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/williamsport/williamsport-elderly-housing,Unknown,(800) 558-0653,Not found
Valley View Rehabilitation and Nursing Center,"2140 Warrensville Road, Montoursville, PA 17754",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/montoursville/valley-view-rehabilitation-and-nursing-center,123,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/montoursville/valley-view-rehab-and-nursing-center/395895/
St Peter Apartments,"400 Union St, Columbia, PA 17512",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/columbia/st-peter-apartments,Unknown,(800) 558-0653,Not found
Holiday The Manor At Oakridge,"4500 Oakhurst Blvd, Harrisburg, PA 17110","$2,999",Independent Living,https://www.caring.com/senior-living/pennsylvania/harrisburg/holiday-the-manor-at-oakridge,Unknown,(800) 558-0653,Not found
Holiday Essex House,"20 N 12th St, Lemoyne, PA 17043","$2,729",Independent Living,https://www.caring.com/senior-living/pennsylvania/lemoyne/holiday-essex-house,130,(800) 558-0653,Not found
Cascade Manor,"65 West 30th Avenue, Eugene, OR 97405",Not available,Independent Living,https://www.caring.com/senior-living/oregon/eugene/cascade-manor-97405,32,(800) 558-0653,https://www.seniorcare.com/nursing-homes/or/eugene/cascade-manor/385276/
Webster Towers,"500 N Webster Ave, Scranton, PA 18510",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/scranton/webster-towers,Unknown,(800) 558-0653,Not found
Hayes Mc Dade Apartments,"400 Bedford St, Clarks Summit, PA 18411",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/clarks-summit/hayes-mc-dade-apartments,Unknown,(800) 558-0653,Not found
Putnam Manor,"335 Center St, Lock Haven, PA 17745",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lock-haven/putnam-manor,Unknown,(800) 558-0653,Not found
Billie Brown Building,"227 Water St, Titusville, PA 16354",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/titusville/billie-brown-building,Unknown,(800) 558-0653,Not found
MorningStar of Hillsboro,"1075 NE Amberglen Pkwy, Hillsboro, OR 97006","$3,925",Independent Living,https://www.caring.com/senior-living/oregon/hillsboro/morningstar-of-hillsboro,153,(800) 558-0653,Not found
Saint Mary's at Asbury Ridge,"4855 West Ridge Road, Erie, PA 16506",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/saint-mary-s-at-asbury-ridge,80,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/erie/saint-mary-s-at-asbury-ridge/396081/
Marywood Heights,"2500 Adams Avenue, Scranton, PA 18509",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/scranton/marywood-heights,72,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/scranton/marywood-heights/395625/
The Village at Sprenkle Drive,"1802 Folkemer Circle, York, PA 17404",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/york/the-village-at-sprenkle-drive-17404,56,(800) 558-0653,Not found
Tidioute Towers,"174 Main St, Erie, PA 16531",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/tidioute-towers,Unknown,(800) 558-0653,Not found
Conrad House at Brevillier Village,"5436 E Lake Rd, Erie, PA 16511",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/conrad-house-at-brevillier-village-16511,140,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/erie/barnabas-court-at-brevillier-village/37264/
Majestic House Apartments,"201 E Broad St, Tamaqua, PA 18252",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/tamaqua/majestic-house-apartments,Unknown,(800) 558-0653,Not found
Maple City Apartments,"3 Corey Street, Honesdale, PA 18431",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/honesdale/maple-city-apartments-91461396-3f59-4d6d-be2b-f73799a47ec1,Unknown,(800) 558-0653,Not found
George Washington Carver Hall,"565 Reed St, Clairton, PA 15025",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/clairton/george-washington-carver-hall,Unknown,(800) 558-0653,Not found
Heritage Village,"139 W. Beil Ave, Nazareth, PA 18064",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/nazareth/heritage-village-nazareth,Unknown,(800) 558-0653,Not found
Parkside at Westminster,"3929 West 38th Street, Erie, PA 16505","$1,535",Independent Living,https://www.caring.com/senior-living/pennsylvania/erie/parkside-at-westminster-16505,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/north-east/parkside-suites/38062/
Derry Station,"200 W 2nd Ave, Derry, PA 15627",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/derry/derry-station,Unknown,(800) 558-0653,Not found
St Michael Terrace,"111 W Long Ave, Dubois, PA 15801",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/dubois/st-michael-terrace,Unknown,(800) 558-0653,Not found
Adams Place,"184 North Franklin Street, Cochranton, PA 16314",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/cochranton/adams-place-16314,Unknown,(800) 558-0653,Not found
Garden Court Apartments,"520 E End Ave, Lancaster, PA 17602",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lancaster/garden-court-apartments,160,(800) 558-0653,Not found
Benetwood Apartments,"641 Troupe Rd, Harborcreek, PA 16421",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/harborcreek/benetwood-apartments-16421,Unknown,(800) 558-0653,Not found
Kindred Place at Harrisburg,"4700 Oakhurst Boulevard, Harrisburg, PA 17110",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/harrisburg/kindred-place-at-harrisburg-17110,65,(800) 558-0653,Not found
Alden Place,"100 Freeman Drive (Route 419), Lebanon, PA 17042",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lebanon/alden-place-17042,Unknown,(800) 558-0653,Not found
Traditions Of America At Hanover,"5000 Liberty Blvd., Bethlehem, PA 18017",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/bethlehem/traditions-of-america-at-hanover-bethlehem-pa,Unknown,(800) 558-0653,Not found
Quality Life Services Grove City,"400 Hillcrest Avenue, Grove City, PA 16127",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/grove-city/quality-life-services-grove-city-16127,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/grove-city/quality-life-services-grove-city/395593/
Episcopal Apartments Of The Slate Belt Inc,"684 American Bangor Rd, Bangor, PA 18013",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/bangor/episcopal-apartments-of-the-slate-belt-inc,Unknown,(800) 558-0653,Not found
Oliver C Border House,"15 S Wood St, Nazareth, PA 18064",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/nazareth/oliver-c-border-house-18064,688,(800) 558-0653,Not found
"Furnace Creek Manor Robesonia, PA","270 South Freeman Street, Robesonia, PA 19551",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/robesonia/furnace-creek-manor-19551,Unknown,(800) 558-0653,Not found
Longwood at Oakmont,"500 Route 909, Verona, PA 15147","$2,508",Independent Living,https://www.caring.com/senior-living/pennsylvania/verona/longwood-at-oakmont-15147,89,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/verona/longwood-at-oakmont-assisted-living-center/37865/
Hempfield Towers,"2500 S Grande Blvd, Greensburg, PA 15601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/greensburg/hempfield-towers-15601,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/greensburg/hempfield-manor/395705/
Edgemont Terrace Apartments,"1515 Hill Rd # B, Reading, PA 19602",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/reading/edgemont-terrace-apartments-19602,Unknown,(800) 558-0653,Not found
Clymer Village,"211 Red School Ln, Phillipsburg, NJ 08865",Not available,Independent Living,https://www.caring.com/senior-living/new-jersey/phillipsburg/clymer-village,Unknown,(800) 558-0653,Not found
Brookshire,"508 Brookshire Ave., Manheim, PA 17545",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/manheim/brookshire-17545,Unknown,(800) 558-0653,Not found
Pinecrest Manor,"763 Johnsonburg Rd, Saint Marys, PA 15857",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/saint-marys/pinecrest-manor-saint-marys,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/st-marys/pinecrest-manor/395279/
George Dillard Manor,"425 Kuntz St, Slatington, PA 18080",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/slatington/george-dillard-manor,Unknown,(800) 558-0653,Not found
Cole Village,"2019 W. Pine St, Dunmore, PA 18411",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/dunmore/cole-village,Unknown,(800) 558-0653,Not found
VMRC,"1491 Virginia Ave, Harrisonburg, VA 22802",Not available,Independent Living,https://www.caring.com/senior-living/virginia/harrisonburg/virginia-mennonite-retirement-community-22802,Unknown,(800) 558-0653,Not found
Traditions of America at Green Pond,"5800 Green Pond Road, Easton, PA 18045",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/easton/traditions-of-america-at-green-pond-18045,Unknown,(800) 558-0653,Not found
The Long Community at Highland,"600 East Roseville Road, Lancaster, PA 17601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/lancaster/the-long-community-at-highland-17601,45,(800) 558-0653,https://www.seniorcare.com/assisted-living/pa/lancaster/the-long-community/38430/
Spehars Personal Care,"Rr 4 Box # 425, Blairsville, PA 15717",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/blairsville/spehars-personal-care,Unknown,(800) 558-0653,Not found
Friendship Village of South Hills,"1290 Boyce Rd, Upper St Clair, PA 15241",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/upper-st-clair/friendship-village-of-south-hills-15241,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/pa/pittsburgh/friendship-village-of-south-hi/395688/
Traditions of America East Petersburg,"816 Founders Way , East Petersburg, PA 17520",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/east-petersburg/traditions-of-america-east-petersburg-17520,Unknown,(800) 558-0653,Not found
Bethel Park,"2960 Bethel Church Rd, Bethel Park, PA 15102","$3,079",Independent Living,https://www.caring.com/senior-living/pennsylvania/bethel-park/bethel-park,Unknown,(800) 558-0653,Not found
Providence House Independent Living Community,"800 Court Street, Reading, PA 19601",Not available,Independent Living,https://www.caring.com/senior-living/pennsylvania/reading/providence-house-independent-living-community,Unknown,(800) 558-0653,Not found
